4521,Sudan Airways,\N,SUDANAIR,SD,SUD
4522,Sun Air (Fiji),\N,SUNFLOWER,PI,SUF
4523,Sunu Air,\N,SUNU AIR,\N,SUG
4524,Sun Light,\N,LIGHT AIR,\N,SUH
4525,Swiss Air Force,\N,SWISS AIR FORCE,\N,SUI
4526,Superior Aviation Services,\N,SKYCARGO,\N,SUK
4527,State Unitary Air Enterprise,\N,SUMES,\N,SUM
4528,Sun Air,\N,\N,\N,SUR
4529,Sun Air of Scandinavia,\N,SUNSCAN,EZ,SUS
4530,Sistemas Aeronauuticos 2000,\N,SISTEMAS AERONAUTICOS,\N,SUT
4531,Star West Aviation,\N,SUNSTAR,\N,SUU
4532,Sundance Air,\N,DANCEAIR,\N,SUV
4533,Saudi Arabian Airlines,\N,SAUDIA,SV,SVA
4534,St. Vincent Grenadines Air (1990),\N,GRENADINES,\N,SVD
4535,Swedish Armed Forces,\N,SWEDEFORCE,\N,SVF
4536,Sahel Airlines,\N,SAHEL AIRLINES,\N,AWJ
4537,Sterling Helicopters,\N,SILVER,\N,SVH
4538,Servicios De Transporte Aereo,\N,SETRA,\N,SVI
4539,Sabre Pacific,\N,\N,\N,APD
4540,Silver Air,\N,\N,\N,SVJ
4541,Sevastopol-Avia,\N,SEVAVIA,\N,SVL
4542,Savanair (Angola),\N,SAVANAIR,\N,SVN
4543,Servicios Aeronauticos De Oriente,\N,SERVIORIENTE,\N,SVO
4544,Servicios Aereos Saar,\N,AEREOS SAAR,\N,SVS
4545,Seven Four Eight Air Services,\N,SIERRA SERVICES,\N,SVT
4546,Security Aviation,\N,SECURITY AIR,\N,SVX
4547,Southwest Airlines,\N,SOUTHWEST,WN,SWA
4548,Swissboogie Parapro,\N,SWISSBOOGIE,\N,SWB
4549,South West Air,\N,SAINT CLAIR,\N,SWC
4550,Southern Winds Airlines,\N,SOUTHERN WINDS,A4,SWD
4551,Swedeways,\N,SWEDELINE,\N,SWE
4552,Spurling Aviation,\N,AIR SEATTLE,\N,ASL
4553,Sunwing Airlines,\N,SUNWING,WG,SWG
4554,Sunworld Airlines,\N,SUNWORLD,\N,SWI
4555,Stateswest Airlines,\N,STATES,\N,SWJ
4556,Surninam International Victory Airline,\N,SIVA,\N,SWO
4557,Star Work Sky,\N,STAR WORK,\N,SWP
4558,Swift Air (Interstate Equipment Leasing),\N,SWIFTFLIGHT,\N,SWQ
4559,Swiss International Air Lines,Swiss Airlines,SWISS,LX,SWR
4560,Swissair,\N,Swissair,SR,SWR
4561,Sunwest Aviation (Lindquist Investment),\N,SUNNY WEST,\N,SWS
4562,Swiftair,\N,SWIFT,\N,SWT
4563,Swiss European Air Lines,Swiss European,EUROSWISS,\N,SWU
4564,Swe Fly,\N,FLYING SWEDE,WV,SWV
4565,Shovkoviy Shlyah,\N,WAY AERO,S8,SWW
4566,Swazi Express Airways,\N,SWAZI EXPRESS,\N,SWX
4567,Sky Jet,\N,SWISSLINK,\N,SWY
4568,Servair,\N, Private Charter,\N,SWZ
4569,Southern Cross Aviation,\N,FERRY,\N,SXA
4570,Sky Exec Aviation Services,\N,SKY EXEC,\N,SXC
4571,Southeast Express Airlines,\N,DOGWOOD EXPRESS,\N,SXE
4572,Servicios Aereos Sepecializados Mexicanos,\N,SERVIMEX,\N,SXM
4573,SunExpress,\N,SUNEXPRESS,XQ,SXS
4574,Servicios De Taxi Aereo,\N,SERTA,\N,SXT
4575,Satellite Aero,\N,SATELLITE EXPRESS,\N,SXX
4576,Safari Express Cargo,\N,SAFARI EXPRESS,\N,SXY
4577,Skyways,\N,LINEAS CARDINAL,\N,SYA
4578,Systec 2000,\N,SYSTEC,\N,SYC
4579,Sheba Aviation,\N,\N,\N,SYE
4580,Sky One Express Airlines,\N,SKY FIRST,\N,SYF
4581,Synergy Aviation,\N,SYNERGY,\N,SYG
4582,Sonalysts,\N,\N,\N,SYI
4583,Slate Falls Airways,\N,\N,\N,SYJ
4584,Satsair,\N,AEROCAB,\N,SYK
4585,Syncrude Canada,\N,SYNCRUDE,\N,SYN
4586,Syrian Arab Airlines,\N,SYRIANAIR,RB,SYR
4587,Shawbury Flying Training Unit,\N,SHAWBURY,\N,SYS
4588,Special Aviation Systems,\N,SPECIAL SYSTEM,\N,SYV
4589,Skywalk Airlines,\N,SKYWAY-EX,AL,SYX
4590,Silk Way Airlines,\N,SILK LINE,ZP,AZQ
4591,South African Historic Flight,\N,SKY COACH,\N,SYY
4592,Servicios Aeronauticos Z,\N,AERO ZEE,\N,SZT
4593,Specavia Air Company,\N,AVIASPEC,\N,BHV
4594,Starair,\N,BLARNEY,\N,BLY
4595,Sundance Air,\N,BARNACLE AIR,\N,BNC
4596,Samara Airlines,\N,BERYOZA,E5,BRZ
4597,Spark+ Joint-Stock Company,\N,SPARK,\N,BVV
4598,Swedish Civil Aviation Administration,\N,CALIBRATION,\N,CBN
4599,Shandong Airlines,\N,SHANDONG,SC,CDG
4600,Spectrem Air,\N,SPECDAS,\N,CDS
4601,Servicios Aereos Centrales,\N,CENTRA AEREOS,\N,CEE
4602,Swedish Airlines,\N,SWEDISH,\N,CFL
4603,Seagle Air,\N,SEAGLE,\N,CGL
4604,Sirius-Aero,\N,SIRIUS AERO,\N,CIG
4605,Sunwest Home Aviation,\N,CHINOOK,\N,CNK
4606,SAS Braathens,\N,SCANOR,\N,CNO
4607,Spring Airlines,\N,AIR SPRING,9S,CQH
4608,Sichuan Airlines,\N,SI CHUAN,3U,CSC
4609,Shanghai Airlines,\N,SHANGHAI AIR,FM,CSH
4610,Shuangyang General Aviation,\N,SHUANGYANG,\N,CSY
4611,Shenzhen Airlines,\N,SHENZHEN AIR,ZH,CSZ
4612,Shanxi Airlines,\N,SHANXI,8C,CXI
4613,Sioux Falls Aviation,\N,DAKOTA,\N,DKT
4614,Servicios Aereos Elite,\N,DAKOY,\N,DKY
4615,Servicios Aereos Denim,\N,AERO DENIM,\N,DNI
4616,Swiss Eagle,\N,SWISS EAGLE,\N,EAB
4617,Skypower Express Airways,\N,NIGERIA EXPRESS,\N,EAN
4618,Scenic Air,\N,\N,\N,ENR
4619,Sun D'Or,\N,ECHO ROMEO,7L,ERO
4620,SkyEurope,\N,RELAX,NE,ESK
4621,Sunshine Express Airlines,\N,\N,CQ,EXL
4622,South African Express,\N,EXPRESSWAYS,\N,EXY
4623,Stuttgarter Flugdienst,\N,FIRST FLIGHT,\N,FFD
4624,Shalom Air Services,\N,PEACE AIR,\N,FFH
4625,Silverjet,\N,ENVOY,\N,FJE
4626,Sky Bus,\N,MILE HIGH,\N,FLH
4627,South Coast Aviation,\N,SOUTHCOAST,\N,GAD
4628,Servicios Aereos Gadel,\N,GADEL,\N,GDE
4629,S.P. Aviation,\N,GOLDEN GATE,\N,GDG
4630,Seba Airlines,\N,SEBA,\N,GIK
4631,Servicios Aereos Gana,\N,SERVIGANA,\N,GNA
4632,Sky Wings Airlines,\N,\N,\N,GSW
4633,Star XL German Airlines,\N,STARDUST,\N,GXL
4634,Skyhaul,\N,SKYHAUL,\N,HAU
4635,Starship,\N,STARSA,\N,HIP
4636,Servicios Ejecutivos Gosa,\N,GOSA,\N,HJE
4637,Superior Aviation,\N,SPEND AIR,SO,HKA
4638,Samaritan Air Service,\N,HALO,\N,HLO
4639,Skyraidybos Mokymo Centras,\N,HELIRIM,\N,HRI
4640,Sky Europe Airlines,\N,MATRA,\N,HSK
4641,Svenska Direktflyg,\N,HIGHSWEDE,\N,HSV
4642,Sky Helicopteros,\N,HELISKY,\N,HSY
4643,Skytaxi,\N,IGUANA,\N,IGA
4644,Silvair,\N,\N,\N,IJS
4645,Servicios Aereos Ilsa,\N,SERVICIOS ILSA,\N,ILS
4646,Sincom-Avia,\N,SINCOM AVIA,\N,INK
4647,Safat Airlines,\N,SAFAT AIR,\N,IRV
4648,Saha Airlines Services,\N,SAHA,\N,IRZ
4649,Sunline Express,\N,SUNTRACK,\N,JAM
4650,Secure Air Charter,\N,SECUREAIR,\N,JCM
4651,Sark International Airways,\N,SARK,\N,JIM
4652,Spanair,\N,SPANAIR,JK,JKK
4653,Salem,\N,KOKSHE,\N,KKS
4654,Servicios Aereos Copters,\N,COPTERS,\N,KOP
4655,Servicios Aereos Expecializados En Transportes Petroleros,\N,SAEP,\N,KSP
4656,Skybridge Airops,\N,SKY AIROPS,\N,KYB
4657,Sky Aeronautical Services,\N,SKY AERONAUTICAL,\N,KYR
4658,Servicios Aereos Ejecutivos De La Laguna,\N,LAGUNA,\N,LGU
4659,Servico Leo Lopex,\N,LEO LOPOZ,\N,LLA
4660,Servicios Aereos Estrella,\N,SERVIESTRELLA,\N,LLS
4661,South African Air Force,\N,SOUTH AFRICAN,\N,LMG
4662,Sky Limo Corporation,\N,SKY LIMO,\N,LMO
4663,SANSA,\N,\N,\N,LRS
4664,Spectrum Aviation Incorporated,\N,AIR TONY,\N,LSP
4665,SOS Helikoptern Gotland,\N,MEDICOPTER,\N,MCG
4666,Sundt Air,\N,MIDNIGHT,\N,MDT
4667,Servicios Aereos Milenio,\N,MILENIO,\N,MLO
4668,SAAD (A320) Limited,\N,MUSAAD AIR,\N,MMS
4669,Servicios Aereos Moritani,\N,MORITANI,\N,MRI
4670,San Juan Airlines,\N,MARINER,2G,MRR
4671,Servico Aereo Regional,\N,SAR-REGIONAL,\N,MSG
4672,Servicio De Viglancia Aerea Del Ministerio De Seguridad Publica,\N,SEGURIDAD,\N,MSP
4673,Servicios Aereos MTT,\N,\N,\N,MTG
4674,Sabre Pacific,\N,\N,1Z,\N
4675,Sabre,\N,\N,1S,\N
4676,Sierra Nevada Airlines,\N,\N,1I,\N
4677,Siren-Travel,\N,\N,1H,\N
4678,Sirena,\N,\N,1Q,\N
4679,Sky Trek International Airlines,\N,\N,1I,\N
4680,Southern Cross Distribution,\N,\N,1K,\N
4681,Sutra,\N,\N,1K,\N
4682,SNCF,\N,\N,2C,\N
4683,Star Equatorial Airlines,\N,\N,2S,\N
4684,Seulawah Nad Air,\N,SEULAWAH,\N,NAD
4685,Servicios Aereos del Nazas SA de CV,\N,NAZAS,\N,NAZ
4686,Simpson Air Ltd,\N,COMMUTER-CANADA,\N,NCS
4687,Spirit Airlines,\N,SPIRIT WINGS,NK,NKS
4688,Servicios Aereos Latinoamericanos,\N,SERVICIOS LATINO,\N,NON
4689,Servicios Aereos Monarrez,\N,MONARREZ,\N,NRZ
4690,Societe De Transport Aerien De Mauritanie,\N,TRANS-SOCIETE,\N,NSC
4691,SATENA,\N,SATENA,9R,NSE
4692,Servicios Aereos Del Norte,\N,SERVINORTE,\N,NTB
4693,Servicios Intergrales De Aviacion,\N,INTERGRALES,\N,NTG
4694,Slok Air Gambia,\N,SLOK GAMBIA,S0,OKS
4695,Soko Aviation,\N,SOKO AIR,\N,OKT
4696,Solar Cargo,\N,SOLARCARGO,\N,OLC
4697,Soloflight,\N,SOLO,\N,OLO
4698,Sonnig SA,\N,SONNIG,\N,ONG
4699,Sosoliso Airlines,\N,SOSOLISO,SO,OSL
4700,Servicios Aereos Noticiosos,\N,NOTICIOSOS,\N,OSS
4701,South Airlines,\N,SOUTHLINE,\N,OTL
4702,Skywest Airlines,\N,OZWEST,\N,OZW
4703,Sokol,\N,AEROSOKOL,\N,PIV
4704,South Carolina Aeronautics Commission,\N,PALMETTO,\N,PLT
4705,Servicios Aereos Premier,\N,SERVICIOS PREMIER,\N,PMR
4706,Survey Udara (Penas),\N,PENAS,\N,PNS
4707,Servicios Aereos Poblanos,\N,POBLANOS,\N,POB
4708,Servicios Aereos Profesionales,\N,PROSERVICIOS,\N,PSV
4709,Southeastern Airways,\N,POSTMAN,\N,PTM
4710,Spurwing Airlines,\N,SPURWING,\N,PUR
4711,Sky Trek International Airlines,\N,PHAZER,1I,PZR
4712,Shandong Airlines Rainbow Jet,\N,CAI HONG,\N,RBW
4713,SA Airlink Regional,\N,REGIONAL LINK,\N,REJ
4714,Servicio Aereo Regional Regair,\N,REGAIR,\N,RER
4715,Scoala Superioara De Aviatie Civila,\N,ROMANIAN ACADEMY,\N,RFT
4716,Servicios Aereos Regiomontanos,\N,REGIOMONTANO,\N,RGC
4717,S-Air,\N,S-AIRLINES,\N,RLS
4718,Servicios De Rampa Y Mostrador,\N,SERAMSA,\N,RMP
4719,SNAS Aviation,\N,RED SEA,\N,RSE
4720,Skybus Airlines,\N,SKYBUS,SX,SKB
4721,Skymaster Air Lines,\N,SKYMASTER AIR,\N,SKC
4722,Sky Harbor Air Service,\N,SKY DAWG,\N,SKD
4723,Sky Tours,\N,SKYISLE,\N,SKE
4724,Sakaviaservice,\N,SAKSERVICE,\N,AZG
4725,Skycraft,\N,SKYCRAFT,\N,SKF
4726,Skycraft Air Transport,\N,SKYCRAFT-CANADA,\N,SKG
4727,Skyking,\N,SKYKING,\N,SKI
4728,SkyKing Turks and Caicos Airways,\N,SKYKING,RU,SKI
4729,Skylink Aviation,\N,SKYLINK,\N,SKK
4730,Skycharter (Malton),\N,SKYCHARTER,\N,SKL
4731,Skyline Aviation Services,\N,SKYLINER,\N,SKN
4732,Scottish Airways Flyers,\N,SKYWORK,\N,SKO
4733,Skyscapes Air Charters,\N,SKYSCAPES,\N,SKR
4734,Sky Service,\N,SKY SERVICE,\N,SKS
4735,Santa Barbara Airlines,\N,SANTA BARBARA,S3,BBR
4736,Skystar Airways,\N,SKY YOU,\N,SKT
4737,Sky Airline,\N,AEROSKY,H2,SKU
4738,SkyWest,\N,SKYWEST,OO,SKW
4739,Skyways Express,\N,SKY EXPRESS,JZ,SKX
4740,Skymark Airlines,\N,SKYMARK,BC,SKY
4741,Skyway Enterprises,\N,SKYWAY-INC,\N,SKZ
4742,Sierra National Airlines,\N,SELAIR,LJ,SLA
4743,Slok Air,\N,SLOK AIR,\N,SLB
4744,Silver Air,\N,SILVERLINE,\N,SLD
4745,Streamline,\N,SLIPSTREAM,\N,SLE
4746,Starfly,\N,ELISTARFLY,\N,SLF
4747,Saskatchewan Government,\N,LIFEGUARD,\N,SLG
4748,Silverhawk Aviation,\N,SILVERHAWK,\N,SLH
4749,Servicios Aereos de Los Angeles,\N,AEROANGEL,\N,AGE
4750,SilkAir,\N,SILKAIR,MI,SLK
4751,Slovak Airlines,\N,SLOV LINE,6Q,SLL
4752,Surinam Airways,\N,SURINAM,PY,SLM
4753,Sloane Aviation,\N,SLOANE,\N,SLN
4754,Salpa Aviation,\N,SALPA,\N,SLP
4755,Servicios Aereos Slainte,\N,SERVICIOS SLAINTE,\N,SLS
4756,Stella Aviation,\N,AVISTELLA,\N,SLV
4757,Salama Airlines Nigeria,\N,SALMA AIR,\N,SLW
4758,Sete Linhas Aereas,\N,SETE,\N,SLX
4759,Sky Line for Air Services,\N,SKYCO,\N,SLY
4760,Super Luza,\N,LUZA,\N,SLZ
4761,SMA Airlines,\N,SESAME,\N,SMA
4762,Sabang Merauke Raya Air Charter,\N,SAMER,\N,SMC
4763,Servicios Aereos La Marquesa,\N,SERVICIOS MARQUESA,\N,SMD
4764,Servant Air,\N,\N,8D,\N
4765,Semos,\N,SEMICH,\N,SME
4766,Smalandsflyg,\N,GORDON,\N,SMF
4767,Smithair,\N,SMITHAIR,\N,SMH
4768,Semeyavia,\N,ERTIS,\N,SMK
4769,Smith Air (1976),\N,SMITH AIR,\N,SML
4770,Summit Airlines,\N,SUMMIT-AIR,\N,SMM
4771,Samar Air,\N,SAMAR AIR,\N,SMQ
4772,Somon Air,\N,SOMON AIR,\N,SMR
4773,Skyline,\N,SKYLIMIT,\N,SMT
4774,Servicios Aerecs Del Sol,\N, S.A. de C.V.,\N,AOS
4775,Senator Aviation Charter,\N,SENATOR,\N,SNA
4776,Sterling Airlines,\N,STERLING,NB,SNB
4777,Servicios Aereos De Nicaragua (SANSA),\N,SANSA,\N,SNE
4778,Shans Air,\N,SHANS AIR,\N,SNF
4779,Senair Services,\N,SENSERVICE,\N,SNH
4780,Savanah Airlines,\N,SAVANAHLINE,\N,SNI
4781,Skynet Asia Airways,\N,NEWSKY,6J,SNJ
4782,Southeast Airlines (Sun Jet International),\N,SUN KING,\N,SNK
4783,Soonair Lines,\N,SOONAIR,\N,SNL
4784,Servizi Aerei,\N,SERVIZI AEREI,\N,SNM
4785,Sun Pacific International,\N,SUN PACIFIC,\N,SNP
4786,Sun Quest Executive Air Charter,\N,EXECU-QUEST,\N,SNQ
4787,Societe Centrafricaine De Transport Aerien,\N,\N,\N,SNS
4788,Suncoast Aviation,\N,SUNCOAST,\N,SNT
4789,Snunit Aviation,\N,\N,\N,SNU
4790,Sudanese States Aviation,\N,SUDANESE,\N,SNV
4791,Sun West Airlines,\N,SUN WEST,\N,SNW
4792,Sun Air Aviation Services,\N,SUNEX,\N,SNX
4793,Stabo Freight,\N,STABO,\N,SOB
4794,Southern Cargo Air Lines,\N,\N,\N,SOC
4795,Southern Ohio Aviation Sales,\N,SOUTHERN OHIO,\N,SOH
4796,Southern Aviation,\N,SOAVAIR,\N,SOI
4797,Solomon Airlines,\N,SOLOMON,IE,SOL
4798,Somali Airlines,\N,SOMALAIR,\N,SOM
4799,Sunshine Air Tours,\N,SUNSHINE TOURS,\N,SON
4800,Southern Air,\N,SOUTHERN AIR,\N,SOO
4801,Solinair,\N,SOLINAIR,\N,SOP
4802,Sonair Servico Aereo,\N,SONAIR,\N,SOR
4803,Southeast Correct Craft,\N,SOUTH COURIER,\N,SOT
4804,Southern Airways,\N,SOUTHERN EXPRESS,\N,SOU
4805,Saratov Aviation Division,\N,SARATOV AIR,6W,SOV
4806,Sowind Air,\N,SOWIND,\N,SOW
4807,Solid Air,\N,SOLIDAIR,\N,SOX
4808,Sat Airlines,\N,SATCO,HZ,SOZ
4809,Sierra Pacific Airlines,\N,SIERRA PACIFIC,\N,SPA
4810,Springbok Classic Air,\N,SPRING CLASSIC,\N,SPB
4811,Skyworld Airlines,\N,PORT,\N,SPC
4812,Sprague Electric Company,\N,SPRAGUE,\N,SPE
4813,Space World Airline,\N,SPACE WORLD,\N,SPF
4814,Springdale Air Service,\N,SPRING AIR,\N,SPG
4815,Sapphire Executive Air,\N,SAPPHIRE-CHARTER,\N,SPH
4816,South Pacific Island Airways,\N,SOUTH PACIFIC,\N,SPI
4817,Servicios Corporativos Aereos De La Laguna,\N,CORPORATIVOS LAGUNA,\N,SPL
4818,Skorpion Air,\N,AIR SKORPIO,\N,SPN
4819,Sapphire Aviation,\N,SAPPHIRE,\N,SPP
4820,Servicios Aereos Palenque,\N,SERVICOS PALENQUE,\N,SPQ
4821,Servicios Aereos Tribasa,\N,TRIBASA,\N,TBS
4822,Shuttle America,\N,MERCURY,S5,TCF
4823,SAAB Nyge Aero,\N,TARGET,\N,TGT
4824,Spark Air,\N,THAI SABAI,\N,THB
4825,S C Ion Tiriac,\N,TIRIAC AIR,\N,TIH
4826,Starlite Aviation,\N,STARSTREAM,\N,TRL
4827,Servicios Aereos Corporativos,\N,AEROTRON,\N,TRN
4828,Societe Tout Tranport Mauritanien,\N,TOUT-AIR,\N,TTM
4829,Servicios Aereos Tamazula,\N,TAMAZULA,\N,TZU
4830,Shar Ink,\N,SHARINK,\N,UGP
4831,Second Sverdlovsk Air Enterprise,\N,PYSHMA,\N,UKU
4832,Servicios Aereos Universitarios,\N,UNIVERSITARIO,\N,UNT
4833,Skif-Air,\N,SKIF-AIR,\N,USK
4834,Smarkand Aero Servise,\N,SAMAS,\N,USN
4835,Samarkand Airways,\N,SOGDIANA,\N,UZS
4836,Servicios Aereos Avandaro,\N,AVANDARO,\N,VDO
4837,Stichting Vliegschool 16Hoven,\N,SMART,\N,VGS
4838,Silverback Cargo Freighters,\N,SILVERBACK,\N,VRB
4839,Sirvair,\N,VAIRSA,\N,VRS
4840,Scat Air,\N,VLASTA,DV,VSV
4841,Sunset Aviation,\N,VIXEN,\N,VXN
4842,Sport Air Travel,\N,WEST COAST,\N,WCC
4843,Swift Copters,\N,SWIFTCOPTERS,\N,WFC
4844,Skyrover CC,\N,SKYWATCH,\N,WLK
4845,Safarilink Aviation,\N,SAFARILINK,\N,XLK
4846,SENEAM,\N,SENEAM,\N,XMX
4847,Southport Air Service,\N,\N,\N,XPG
4848,Spectrum Air Service,\N,\N,\N,XSA
4849,Stephenville Aviation Services,\N,\N,\N,XSN
4850,Servicios Aereos Textra,\N,TEXTRA,\N,XTA
4851,Sector Airlines,\N,EXTER,\N,XTR
4852,Skyplan Services,\N,\N,\N,XXS
4853,Stewart Aviation Services,\N,YELLOW BIRD,\N,YBE
4854,Sirin,\N,\N,R1,\N
4855,Star Air,\N,\N,S6,\N
4856,Servicios Aereos Integrales / Flyant,\N,FLYANT,\N,FYA
4857,State Flight Academy of Ukraine,\N,FLIGHT ACADEMY,\N,UFA
4860,Trans Jet Airways,\N,TRANSJET,\N,SWL
4861,Turbot Air Cargo,\N,TURBOT,\N,TAC
4862,Tranporte Aereo Dominicano,\N,TRANS DOMINICAN,\N,TAD
4863,TAME,\N,TAME,EQ,TAE
4864,Trans International Express Aviation,\N,BIG APPLE,\N,BAP
4865,TAG Aviation USA,\N,TAG U-S,\N,TAG
4866,Talair,\N,TALAIR,\N,TAL
4867,TAM Brazilian Airlines,\N,TAM,JJ,TAM
4868,Transaustralian Air Express,\N,AUSCARGO,\N,AUC
4869,TAP Portugal,TAP Air Portugal,AIR PORTUGAL,TP,TAP
4870,Tunisair,\N,TUNAIR,TU,TAR
4871,Transportes Aereos Tauro,\N,TRANSTAURO,\N,TAU
4872,Travelair,\N,TRAVELAIR,\N,TAX
4873,TNT Airways,\N,QUALITY,3V,TAY
4874,Transbrasil,\N,TRANSBRASIL,\N,TBA
4875,Turbine Air Cargo UK,\N,\N,\N,TBC
4876,Thunderbird Tours,\N,ORCA,\N,TBD
4877,Tropical Airways,\N,\N,M7,TBG
4878,Trinity Air Bahamas,\N,\N,\N,TBH
4879,TAB Express International,\N,TAB INTERNATIONAL,\N,TBI
4880,Taban Air Lines,\N,TABAN AIR,\N,TBM
4881,Teebah Airlines,\N,TEEBAH,\N,TBN
4882,Tubelair,\N,TUBELAIR,\N,TBR
4883,Tobago Express,\N,TABEX,\N,TBX
4884,Tropican Air Services,\N,TROPICANA,\N,TCA
4885,Transporte del Caribe,\N,TRANSCARIBE,\N,TCB
4886,Trans Continental Airlines,\N,TRANSCAL,\N,TCC
4887,Tchad Airlines,\N,TCHADLINES,\N,TCD
4888,Trans-Colorado Airlines,\N,TRANS-COLORADO,\N,TCE
4889,Thai Air Cargo,\N,THAI CARGO,T2,TCG
4890,Transcontinental Air,\N,TRANS GULF,\N,TCH
4891,Teledyne Continental Motors,\N,TELEDYNE,\N,TCM
4892,Trans Continental Airlines,\N,TRANSCON,\N,TCN
4893,Transcorp Airways,\N,TRANSCORP,\N,TCP
4894,Transcontinental Sur,\N,TRANS-CONT,\N,TCT
4895,Transglobal Airways Corporation,\N,TRANSGLOBAL,\N,TCU
4896,Thomas Cook Airlines,\N,THOMAS COOK,FQ,TCW
4897,Thomas Cook Airlines,\N,KESTREL,MT,TCX
4898,Twin Cities Air Service,\N,TWIN CITY,\N,TCY
4899,Tadair,\N,TADAIR,\N,TDC
4900,Tellavia / Flight One,\N,TELLURIDE,\N,TDE
4901,Transportes Aereos de Ixtlan,\N,TRANSIXTLAN,\N,TDI
4902,Tandem Aero,\N,TANDEM,TQ,TDM
4903,TRADO,\N,TRADO,\N,TDO
4904,Trade Air,\N,TRADEAIR,\N,TDR
4905,Taxi Aero Nacional Del Evora,\N,TAXI EVORA,\N,TDV
4906,Tradewinds Airlines,\N,TRADEWINDS EXPRESS,\N,TDX
4907,Tenir Airlines,\N,TENIR AIR,\N,TEB
4908,Teamline Air,\N,Teamline,L9,TLW
4909,Tecnicas Fotograficas,\N,TECFOTO,\N,TEF
4910,Tempelhof Airways,\N,TEMPELHOF,\N,TEH
4911,Telford Aviation,\N,TELFORD,\N,TEL
4912,Tech-Mont Helicopter Company,\N,TECHMONT,\N,TEM
4913,Tennessee Airways,\N,TENNESSEE,\N,TEN
4914,Territorial Airlines,\N,TERRI-AIRE,\N,TER
4915,TAES Transportes Aereos de El Salvador,\N,TAES,\N,TES
4916,Transeuropean Airlines,\N,TRANSEURLINE,UE,TEP
4917,Tepavia-Trans Airlines,\N,TEPAVIA,\N,TET
4918,Trans-Florida Airlines,\N,TRANS FLORIDA,\N,TFA
4919,Tair Airways,\N,ROYAL TEE-AIR,\N,TFB
4920,Talon Air,\N,TALON FLIGHT,\N,TFF
4921,Trabajos Aereos Murcianos,\N,PIJO,\N,AIM
4922,Thai Flying Helicopter Service,\N,THAI HELICOPTER,\N,TFH
4923,Transport Facilitators,\N,\N,\N,TFI
4924,Transafrik International,\N,\N,\N,TFK
4925,Transportes Aereos del Pacifico,\N,TRANSPORTES PACIFICO,\N,TFO
4926,Thai Flying Service,\N,THAI FLYING,\N,TFT
4927,Transportes Aereos San Rafael,\N,SAN RAFEAL,\N,SRF
4928,Tayside Aviation,\N,TAYSIDE,\N,TFY
4929,TG Aviation,\N,THANET,\N,TGC
4930,Trabajos Aereos,\N,TASA,\N,TGE
4931,Transportes Aereos Regionales,\N,TRANSPORTE REGIONAL,\N,TGI
4932,TAG Aviation Espana,\N,TAG ESPANA,\N,TGM
4933,Trigana Air Service,\N,TRIGANA,\N,TGN
4934,Titan Airways,\N,ZAP,ZT,AWC
4935,Transport Canada,\N,TRANSPORT,\N,TGO
4936,Tiger Airways,\N,GO CAT,TR,TGW
4937,Tiger Airways Australia,\N,GO CAT,TT,TGW
4938,Transair Gabon],\N,TRANSGABON,\N,TGX
4939,Trans Guyana Airways,\N,TRANS GUYANA,\N,TGY
4940,Thai Airways International,\N,THAI,TG,THA
4941,Tar Heel Aviation,\N,TARHEEL,\N,THC
4942,Toumai Air Tchad,\N,TOUMAI AIR,\N,THE
4943,Touraine Helicoptere,\N,TOURAINE HELICO,\N,THF
4944,Thai Global Airline,\N,THAI GLOBAL,\N,THG
4945,Thai Jet Intergroup,\N,THAI JET,\N,THJ
4946,Turk Hava Kurumu Hava Taksi Isletmesi,\N,HUR KUS,\N,THK
4947,Thai AirAsia,Thai Air Asia,THAI ASIA,FD,AIQ
4948,TACA De Honduras,\N,LEMPIRA,\N,THO
4949,Tehran Airline,\N,TEHRAN AIR,\N,THR
4950,Thunder Airlines,\N,AIR THUNDER,\N,THU
4951,Turkish Airlines,\N,TURKAIR,TK,THY
4952,Trans Helicoptere Service,\N,LYON HELIJET,\N,THZ
4953,Trans International Airlines,\N,TRANS INTERNATIONAL,\N,TIA
4954,Travel International Air Charters,\N,TRAVEL INTERNATIONAL,\N,TIC
4955,Time Air,\N,TIME AIR,\N,TIE
4956,Tic Air,\N,TICAIR,\N,TIK
4957,Tajikistan International Airlines,\N,TIL,\N,TIL
4958,TEAM Transportes Aereos,\N,TEAM BRASIL,\N,TIM
4959,Taino Tours,\N,TAINO,\N,TIN
4960,Tesis,\N,TESIS,\N,TIS
4961,Transcarga Intl Airways,\N,TIACA,\N,TIW
4962,Tajikair,\N,TAJIKAIR,\N,TJK
4963,Tien-Shan,\N,NERON,\N,TJN
4964,Tyrolean Jet Service,\N,TYROLJET,\N,TJS
4965,Twin Jet,\N,TWINJET,T7,TJT
4966,Tikal Jets Airlines,\N,TIKAL,\N,TKC
4967,Take Air Line,\N,ISLAND BIRD,\N,TKE
4968,Tropical International Airways,\N,TROPEXPRESS,\N,TKX
4969,Thai Sky Airlines,\N,THAI SKY,9I,TKY
4970,Translift Airways,\N,TRANSLIFT,\N,TLA
4971,Transport Africa,\N,TRANS-LEONE,\N,TLF
4972,Trans Atlantic Airlines,\N,ATLANTIC LEONE,\N,TLL
4973,Eagle Canyon Airlines,\N,TALON AIR,\N,TLO
4974,Tulip Air,\N,TULIPAIR,TD,TLP
